created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Nov 24 15:33:50 +0000 2023;1728074453823734091;"Yang gue pelajari juga dari berbagai kasus utk fenomena perceraian ini awalnya karena masalah rumah tangga yang diumbar. Bener2 semua problem besar rumah tangga berasal dari situ. Baru kemudian perselingkuhan dst.";0;1;0;0;in;483654221;1728074453823734091;28mufi;https://twitter.com/28mufi/status/1728074453823734091
Fri Nov 24 14:54:29 +0000 2023;1728064552464773364;"@sosmedkeras Hak asuh di suami, coba deh kronologi perceraian nya juga alasan nya apa ?";0;0;0;0;in;1064467614905200640;1728031051396817113;vanscimoy;https://twitter.com/vanscimoy/status/1728064552464773364
Fri Nov 24 14:15:53 +0000 2023;1728054834996064667;"@sosmedkeras Hak asuh anak dipegang bapaknya, jelas ibunya ga bisa dikasih tanggung jawab pas sidang perceraian. kalo udah cerai, mau jenguk harus izin dulu sama yg megang hak asuh. Tu cwe kena tendang ya tinggal lapor kalo ngerasa bener. kalo salah, hati2 ga bisa jenguk selamanya.";0;7;1;17;in;1337760653822492674;1728031051396817113;iboenk_not;https://twitter.com/iboenk_not/status/1728054834996064667
Fri Nov 24 14:01:34 +0000 2023;1728051232315781224;"Peneliti menemukan bahwa semakin besar jumlah uang yang dihabiskan untuk biaya pernikahan, semakin tinggi kemungkinan perceraian. https://t.co/c8D4K2ci7M";0;0;0;0;in;874558344593195008;1728051232315781224;validnewsid;https://twitter.com/validnewsid/status/1728051232315781224
Fri Nov 24 13:35:57 +0000 2023;1728044787365015836;"@caratshalu Perceraian mau gk? Wkwk.. bagus bgt mnurutku konfliknya keik nyata bgt bjir ampe nangis bombay hiks. Bentar";0;0;0;0;in;1548998358949191680;1728044382941593923;majestuosoo;https://twitter.com/majestuosoo/status/1728044787365015836
Fri Nov 24 13:17:12 +0000 2023;1728040067091009691;"Proses perceraian untuk pasangan non muslim yang meliputi Kristen, Katolik, Hindu, Budha, dan Konghucu adalah di Pengadilan Negeri 😊";0;0;0;0;in;1427148177388433413;1728040067091009691;AlyaDarapuspita;https://twitter.com/AlyaDarapuspita/status/1728040067091009691
Fri Nov 24 13:10:16 +0000 2023;1728038323762216988;"Perceraian ini~~ janganlah cepat terjadi~~~~~";0;0;0;0;in;1628931700683321344;1728038323762216988;Littlefourthh;https://twitter.com/Littlefourthh/status/1728038323762216988
Fri Nov 24 13:06:54 +0000 2023;1728037477041181025;"@KhayalMenyata mengingat arcane fc joon jd orang hukum mungkin beliau jadi pengacara perceraian yg ada, daripada marriage consuler ya…";11;10;0;2;in;1646026964736819200;1728036823329640892;mirainowa;https://twitter.com/mirainowa/status/1728037477041181025
Fri Nov 24 13:04:33 +0000 2023;1728036884289634557;"Betapa tak pernah aku melupakannya Saat perceraian di depan penghulu Tetes air mata mengiring sumpahku Ku tak akan mungkin bersuami lagi Begitupun juga ku minta padamu";0;3;2;1;in;1710685165922738176;1728036884289634557;aipsnbrp;https://twitter.com/aipsnbrp/status/1728036884289634557
Fri Nov 24 12:55:32 +0000 2023;1728034614302916813;"guys kalian kenapa sih… sumpah kenapa bahasanya kayak habis membahas perceraian kedua orang tua…";0;0;0;1;in;1138449255377580032;1728034614302916813;haebaragi_hc;https://twitter.com/haebaragi_hc/status/1728034614302916813
Fri Nov 24 12:55:18 +0000 2023;1728034557646307789;"Ada beberapa alasan knp Jiang Changyang ga mau:  - Tidak dekat dg keluarga Jiang krn dari kecil ikut ibu - Tidak merasa memiliki/senasib sepenanggungan walaupun keturunan sah efek perceraian ibunya - Menghindari kecurigaan kaisar (++)";0;1;0;0;in;1137910458474622976;1727705999707087275;Hibisckus;https://twitter.com/Hibisckus/status/1728034557646307789
Fri Nov 24 12:30:31 +0000 2023;1728028318971392439;"@kegblgnunfaedh Anak2 korban perceraian rata2 nasibnya kok sama.apa lg bila nnti keluarga baru ortunya pny anak lg";0;0;0;0;in;4416536848;1727692665960243368;ajibudi_er;https://twitter.com/ajibudi_er/status/1728028318971392439
Fri Nov 24 12:25:15 +0000 2023;1728026993478996087;"VIRAL! (WA) 081-1816-0173 | GARDA LAW OFFICE | Pengacara Perceraian Cirebon di Cisalak Cimanggis  Kontak dan Janji Temu Hubungi: 081 1816 0173  https://t.co/xbJUZDgfBW Kunjungi juga artikel di bawah ini https://t.co/tAuannWbvC  #pengacaradibandung #pengacaradiindonesia https://t.co/qzRUXbcJPD";0;0;0;0;in;1726556022343684096;1728026993478996087;pengacaraprcran;https://twitter.com/pengacaraprcran/status/1728026993478996087
Fri Nov 24 12:10:36 +0000 2023;1728023308040626287;"CW // cerai perceraian divorce   nesa! ayo jadi respondenku guyssss, minta tolong🙏🤧 yang bersedia tolong rep aja, nanti aku jelasin di dm😞🙏🙏 https://t.co/90PQFog822";1;2;0;4;in;2741358116;1728023308040626287;nesafess_;https://twitter.com/nesafess_/status/1728023308040626287
Fri Nov 24 12:10:00 +0000 2023;1728023156286173429;"Perceraian Lulu Tobing dan Bani Mulia belakangan jadi sorotan. Bahkan mediasi Lulu dan Bani sudah dua kali dilakukan namun gagal. https://t.co/UtZFDWIBWC";0;0;0;2;in;48890883;1728023156286173429;1nserttranstv;https://twitter.com/1nserttranstv/status/1728023156286173429
Fri Nov 24 11:55:53 +0000 2023;1728019605732614145;"🔑 *Siapa Lebih Kerap Mulakan Perceraian? 🔑  🌐 Ini bukan sekadar tentang angka, tapi tentang memahami dinamik sosial yang membentuk keputusan ini.  Cuba komen, apa faktor keadaan ni?  #MySakinah #SelamatkanPerkahwinan #Cerai https://t.co/AmbgyYaJhU";0;0;0;0;in;1492872706022588418;1728019605732614145;mysakinah_my;https://twitter.com/mysakinah_my/status/1728019605732614145
Fri Nov 24 11:47:43 +0000 2023;1728017550590800134;"@ususpolkadot mana kyk ga ngehargain istrinya lagi, untung skrg udh proses perceraian";0;1;0;0;in;1571505106033741825;1727979378137776375;tel0rmatapanda;https://twitter.com/tel0rmatapanda/status/1728017550590800134
Fri Nov 24 11:38:18 +0000 2023;1728015181849272390;"Akhir Perceraian Gunawan Dwi Cahyo untuk Okie Agustina, Tidak Ada Rasa Benci atau Ganjalan Hati. https://t.co/D1VMV8scEn https://t.co/YsIDAvq5fu";0;0;0;0;in;821756198898630656;1728015181849272390;alda_nuraida;https://twitter.com/alda_nuraida/status/1728015181849272390
Fri Nov 24 11:37:53 +0000 2023;1728015076920303816;"Setelah rumor perceraian terbitlah konser date hehehehehehe  https://t.co/SP859ATtLG";0;1;0;1;in;1474009334010953730;1728015076920303816;Kupu2terbanggg;https://twitter.com/Kupu2terbanggg/status/1728015076920303816
Fri Nov 24 11:08:37 +0000 2023;1728007709335929123;"@tanyarlfes baru kali ini gua sangat setuju sama perceraian 🥰🥰";0;0;0;0;in;1211632568178634752;1727979129142919237;ammatantik;https://twitter.com/ammatantik/status/1728007709335929123
Fri Nov 24 10:48:58 +0000 2023;1728002766654881831;"Kekerasan spt ini tetep tdk bs dibenarkan. Hrs dilaporkan ke Polisi @DivHumas_Polri . Perceraian terkdang menyisakan persoalan rebuatn hak asuh anak. Tp jk slh 1 dr kedua ortu si anak mau jenguk hndaknya jgn dlarang, dberi keleluasaan agar anak tdk kehilangan ksh syg ke2 ortunya";0;0;3;2;in;112049860;1728002766654881831;syahirularif;https://twitter.com/syahirularif/status/1728002766654881831
Fri Nov 24 10:35:06 +0000 2023;1727999275660128319;"Sudah cuba terbaik, Raf Yaakob reda dengan perceraian https://t.co/yWGhs6AZwh #BERITA #GAYA #Hiburan #NASIONAL #TERKINI";0;0;0;0;in;42199532;1727999275660128319;UMonline;https://twitter.com/UMonline/status/1727999275660128319
Fri Nov 24 10:24:23 +0000 2023;1727996577896427911;"Usai Sidang Perceraian, Ammar Zoni Buat Instastory tentang Pentingnya Support Wanita https://t.co/gVZKUlyLNk";0;0;0;0;in;1442722911475814408;1727996577896427911;Alonesiacom;https://twitter.com/Alonesiacom/status/1727996577896427911
Fri Nov 24 10:02:42 +0000 2023;1727991122419708136;"@KontenBerfaedah poin yg perlu diperhatikan  - umur 24 sudah janda  - hak asuh berada pada laki2  - ditendang   jika perceraian krn suami kdrt, apakah bisa hak asuh pada laki? apa yg membuat sampe ditendang?";0;0;0;0;in;1044183104502419457;1727889671555035489;kripiknangka;https://twitter.com/kripiknangka/status/1727991122419708136
Fri Nov 24 09:56:41 +0000 2023;1727989606023680482;"Nah, lalu perceraian bisa hanya lewat dokumen. Jadi dikasih tenggat waktu, sebelum sidang, apakah keduanya setuju tanda tangan dokumen perceraian, atau kalau belum setuju sampai batas waktu sidang, ya kita sidang. Peluang untuk terjadi hal yang aneh-aneh itu ada..";0;1;0;0;in;4275787393;1727854361798402523;abdipreneur;https://twitter.com/abdipreneur/status/1727989606023680482
Fri Nov 24 09:56:40 +0000 2023;1727989601233719621;"Setelah nonton Dokumenter Perceraian @KimKardashian dan @kanyewest, saya jadi tau perceraian di Amerika itu gak harus diselesaikan di pengadilan. Jd, selama proses berlangsung, bs mengajukan jd single, yang tadinya istri si Mr.X, ngajuin ke Negara untuk ubah status jadi Single";0;1;0;0;in;4275787393;1727854361798402523;abdipreneur;https://twitter.com/abdipreneur/status/1727989601233719621
Fri Nov 24 08:56:35 +0000 2023;1727974483787731010;"@yudibasudagar @KontenBerfaedah Nah itu dia. Dengan hak asuh ada di pihak lakinya berarti ada yg bermasalah dengan si perempuan sampai2 hasil perceraian diberikan hak asuh ke laki2ny. Tetangga saya gtu soalnya dan ngasih si mantan istri buat nengokin anaknya 2bulan sekali dan cuma seharian aja";0;0;0;0;in;2224191319;1727889671555035489;RianAdiNugroho3;https://twitter.com/RianAdiNugroho3/status/1727974483787731010
Fri Nov 24 08:30:14 +0000 2023;1727967851661975992;"Ramai pasangan muda bercerai.  Kadar perceraian paling tinggi pada tahun lepas libatkan usia 30 hingga 34 tahun.  Gamble life.";0;2;0;4;in;1135082363099074560;1727967851661975992;AbdQuddusMatIsa;https://twitter.com/AbdQuddusMatIsa/status/1727967851661975992
Fri Nov 24 08:14:33 +0000 2023;1727963905954378084;"Pakar Ekspresi Ungkap Arti Senyum Irish Bella Di Sidang Perceraian | Intens Investigasi | Eps 3081: Heboh senyum Irish Bella di ruang sidang Pengadilan Agama Depok kemarin, mengundang banyak tanda-tanya… https://t.co/k1le1bxjVJ #IntensInvestigasi Baca di https://t.co/QwXHoKTU1A https://t.co/0usOtJBqhC";0;0;0;0;in;1674289887053512704;1727963905954378084;indigo_cumicumi;https://twitter.com/indigo_cumicumi/status/1727963905954378084
Fri Nov 24 08:14:13 +0000 2023;1727963819933417894;"@KontenBerfaedah Perceraian yang jadi korban pasti anak.";0;0;0;0;in;1247544285613850624;1727889671555035489;batubata65;https://twitter.com/batubata65/status/1727963819933417894
Fri Nov 24 08:11:29 +0000 2023;1727963133493559435;"Kenapa ya orang orang masih pada nekat nikah &amp  punya anak Padahal indonesia bonus demografi, angka perceraian tinggi &amp  banyak yg ga siap punya anak secara ekonomi &amp  pendidikan";1;2;1;0;in;116652241;1727963133493559435;adibim;https://twitter.com/adibim/status/1727963133493559435
Fri Nov 24 07:56:32 +0000 2023;1727959371706138740;"Shindy Ngode Tersakiti dan Belum Sanggup Jawab Soal Perceraian dengan Rendy Samuel #RendySamuel https://t.co/mfQ9jKSvY4 &amp utm_medium=social&amp utm_source=twitter";0;0;0;1;in;313946561;1727959371706138740;wow_keren;https://twitter.com/wow_keren/status/1727959371706138740
Fri Nov 24 07:32:45 +0000 2023;1727953387168407686;"@xcpama268728 @apbsence @zwafn @SalaamIndonesia bisa jd karna takdir, Allah memang membenci perceraian tp Allah tdk membenci orang yg bercerai";0;0;0;1;in;2757284805;1727653215758676362;raniakira109;https://twitter.com/raniakira109/status/1727953387168407686
Fri Nov 24 07:26:53 +0000 2023;1727951908407808320;"@_vino_alvino Penyebab perceraian di dunia cuma 1, karena menikah.";0;1;0;0;in;202917657;1727913753826750607;porsianovs;https://twitter.com/porsianovs/status/1727951908407808320
Fri Nov 24 07:14:18 +0000 2023;1727948742417105119;"@sosmedkeras Menikah hanya untuk menunggu hari perceraian. Luar biasa 🗿";0;0;0;1;in;791459125;1727691659071422551;evnysfadm;https://twitter.com/evnysfadm/status/1727948742417105119
Fri Nov 24 06:59:07 +0000 2023;1727944919304872317;"Bisa ga #sinetron Indonesia ceritanya ga nikah cerai trs? Masyarakat makin menormalisasi lho.  Contoh produksi luar negri! Karya kebalikan dr sikon masyarakat. Korea: cerita romance krn banyak perceraian. Jepang: cerita sex krn minim kelahiran.  Kasih harapan baik gitu lho!";0;0;0;1;in;48563824;1727944919304872317;elL_Icha;https://twitter.com/elL_Icha/status/1727944919304872317
Fri Nov 24 06:33:34 +0000 2023;1727938491919831450;"Raperda tentang Ketahan Keluarga ini,diharapkan mampu menghilangkan kesan negatif Banyuwangi terkait tingkat perceraian yang tinggi. https://t.co/9uLcQ7amGb";0;0;0;0;in;1291246080269545472;1727938491919831450;ngopibareng_id;https://twitter.com/ngopibareng_id/status/1727938491919831450
Fri Nov 24 06:20:56 +0000 2023;1727935313841140198;"@KontenBerfaedah Aksi menendang nya memang salah tapi tunggu dulu pasti ada alasannya perceraian terjadi mungkin salah satu nya kesalahan si wanita nya";0;0;0;0;in;1254744558258122752;1727889671555035489;manly8810;https://twitter.com/manly8810/status/1727935313841140198
Fri Nov 24 06:01:30 +0000 2023;1727930421537914914;"@banjarbase Kalo orangnya punya kemauan buat maju, hari ini masih 1jt tapi bisi ambisi gasan meningkatkan taraf hidup itu yg dipertahankan, tp klo lakian tipikal yg "adanya ini kayapa pang lagi" lebih baik pikir2, pria kdd ambisi tuh bendera hitam, byk perceraian krn ekonomi &amp  laki2 yg lmh👌🏻";0;0;0;0;in;340250595;1727916054951981445;rzkiypratama;https://twitter.com/rzkiypratama/status/1727930421537914914
Fri Nov 24 05:41:55 +0000 2023;1727925494279229687;"Pada shock duluan neh padahal kan ak mau buatnya kalo pernikahan Ayah dan Ibu ada diambang perceraian lantas diceritakan bagaimana mereka mempertahankan pernikahannya dgn bantuan support kesembilan anakna ☹️☹️☹️☹️";0;6;0;13;in;1421776156756373514;1727925494279229687;kimjeonbap;https://twitter.com/kimjeonbap/status/1727925494279229687
Fri Nov 24 05:38:56 +0000 2023;1727924741875564679;"Apa punca berlaku perceraian?";1;6;2;8;in;331383958;1727924741875564679;SinarOnline;https://twitter.com/SinarOnline/status/1727924741875564679
Fri Nov 24 05:00:22 +0000 2023;1727915034788135104;"Sidang cerai Irish Bella dan Ammar Zoni kembali digelar di Pengadilan Agama Depok, Jawa Barat pada Kamis (23/11).     #perceraian#sidang#irishbella#ammarzoni #mediaindonesia #mediadigital #media #binetizen #binetworkmedia #binetwork #binet #news #terkini #terbaru #trending https://t.co/xL270FC4NJ";0;0;0;1;in;1461920401173319681;1727915034788135104;binetworkmedia;https://twitter.com/binetworkmedia/status/1727915034788135104
Fri Nov 24 04:58:22 +0000 2023;1727914534281896020;"@kimjeonbap GAUSAH DEH UDAH KENAPA SI DEMEN BGT PERTENGKARAN DAN PERCERAIAN 😭🫵";0;1;0;0;in;1152962013691125763;1727913043563266246;ollytanie;https://twitter.com/ollytanie/status/1727914534281896020
Fri Nov 24 04:45:09 +0000 2023;1727911205258543370;"@soft4hoseok @ByFaizati Bih tu x peduli nape komen. Nabi sarankan berkahwin. Tapi nk single juga silakan. Ada je tempat memasing d syurga. Tapi bila ada cadangan raikanlah. Jgn terus hentam walau tak setuju kerana statistik perceraian";0;0;0;0;in;78561781;1727291077743587378;syclone1995;https://twitter.com/syclone1995/status/1727911205258543370
Fri Nov 24 04:40:30 +0000 2023;1727910038206116221;"Pada umur berapa kalian sadar bahwa penyebab adanya perceraian adalah pernikahan? https://t.co/P6TFSu6b4i";0;0;0;0;in;153754970;1727910038206116221;smpk_rbk;https://twitter.com/smpk_rbk/status/1727910038206116221
Fri Nov 24 04:08:04 +0000 2023;1727901876891582836;"Senyum Irish Bella di Sidang Perceraian, Sebut Alasan Gugat Cerai Ammar Zoni https://t.co/GBZ7tutFok";0;0;0;0;in;39933002;1727901876891582836;officialnova_id;https://twitter.com/officialnova_id/status/1727901876891582836
Fri Nov 24 04:07:09 +0000 2023;1727901643612749934;"Lempar Senyum di Sidang Cerai, Pakar Ekspresi Sebut Irish Bella Hanya Basa-basi: Sidang kedua perceraian Ammar Zoni dan Irish Bella kembali digelar di Pengadilan Agama Depok, pada hari Kamis (23/11) lalu. Dalam… https://t.co/G5LsSjcAxw #HotNews Baca di https://t.co/QwXHoKTU1A https://t.co/X0AIMxkz7l";0;0;0;1;in;1674289887053512704;1727901643612749934;indigo_cumicumi;https://twitter.com/indigo_cumicumi/status/1727901643612749934
Fri Nov 24 03:43:54 +0000 2023;1727895793317838881;"Wang Ayou  Awalnya istri sah Adipati, Zhu guogong, mengajukan perceraian krn punya pride &amp  tidak mau dimanipulasi keluarga kerajaan sebab kaisar memberikan zhu guogong istri lagi yg posisinya setara dg nyonya Wang. Proses perceraian berjalan sgt sulit krn tidak mendapat restu—";0;1;0;0;in;1137910458474622976;1727705999707087275;Hibisckus;https://twitter.com/Hibisckus/status/1727895793317838881
Fri Nov 24 03:28:29 +0000 2023;1727891913796354516;"Ramai pasangan muda bercerai  Kadar perceraian paling tinggi pada tahun lepas libatkan usia 30 hingga 34 tahun.  #SinarHarian #penceraian  https://t.co/NxS3dWgx14";4;3;18;35;in;331383958;1727891913796354516;SinarOnline;https://twitter.com/SinarOnline/status/1727891913796354516
Fri Nov 24 03:28:00 +0000 2023;1727891790496460813;"Mediasi Gagal, Lulu Tobing Tetap Mau Cerai dari Bani Mulia  Sidang perceraian Lulu Tobing dan Bani Mulia masih diproses. Gagal mediasi, Lulu Tobing tetap mau cerai dari sang suami.  &gt &gt  https://t.co/bEAPWjPMdf  #detikHot";0;1;0;1;in;69183155;1727891790496460813;detikcom;https://twitter.com/detikcom/status/1727891790496460813
Fri Nov 24 03:26:56 +0000 2023;1727891523084210526;"Sidang perceraian Lulu Tobing dan Bani Mulia masih diproses. Gagal mediasi, Lulu Tobing tetap mau cerai dari sang suami. https://t.co/BsQ4F59l5K";0;0;0;0;in;95579729;1727891523084210526;wolipop;https://twitter.com/wolipop/status/1727891523084210526
Fri Nov 24 03:19:04 +0000 2023;1727889544782168196;"@Elis65171980 @kegblgnunfaedh Laki laki gak ngerasain gimana rasa sakitnya ngelahirin makanya gak peduli. Lagi jg ibu kandungnya kmn emang? Bukan kalau perceraian anak di bawah 17thn Hak Asuh ada di tangan ibu nya.";0;0;0;0;in;2152796090;1727692665960243368;SyifaRahayuW;https://twitter.com/SyifaRahayuW/status/1727889544782168196
Fri Nov 24 03:15:16 +0000 2023;1727888587553964321;"Kekeh Layangkan Gugatan Cerai, Begini Isi Tuntutan Perceraian yang Diminta Irish Bella: Nggak Minta Harta Gana-Gini, Hanya Minta Ini! https://t.co/MPpCeyxiAR";0;0;0;0;in;1446014623761637379;1727888587553964321;medianekita;https://twitter.com/medianekita/status/1727888587553964321
Fri Nov 24 03:10:00 +0000 2023;1727887261214396471;"Irish Bella (Ibel) tampak ceria, menyebar senyum, saat baru datang menghadiri sidang perceraian. Namun, raut wajahnya berubah setelah sang suami, Ammar Zoni, tidak hadir.  https://t.co/s6VAAC9tQL  #rakyatmerdeka #irishbella #ammarzoni https://t.co/KtFlz0WPtm";0;0;0;0;in;1474011848118657029;1727887261214396471;_rakyatmerdeka;https://twitter.com/_rakyatmerdeka/status/1727887261214396471
Fri Nov 24 03:03:26 +0000 2023;1727885609094803610;"@violent_orange @valiisaa @sosmedkeras Justru di sana itu mayoritas kristen yang haram perceraian. Walau sekarang lebih liberal sih.";0;0;0;0;in;418542888;1727691659071422551;waganjarbageur;https://twitter.com/waganjarbageur/status/1727885609094803610
Fri Nov 24 02:58:04 +0000 2023;1727884257278988607;"Lulu Tobing Umbar Senyum Bareng Bestie Meski Mediasi Perceraian Gagal #LuluTobing #LuluTobing https://t.co/zw7OFnC6J7 &amp utm_medium=social&amp utm_source=twitter";0;0;0;0;in;313946561;1727884257278988607;wow_keren;https://twitter.com/wow_keren/status/1727884257278988607
Fri Nov 24 02:55:44 +0000 2023;1727883672421036501;"Negeri Johor mencatatkan sebanyak 26,166 bilangan perkahwinan dan 8,836 bilangan penceraian. Tiga daerah pentadbiran tertinggi Negeri Johor bagi perkahwinan dan perceraian adalah di Johor Bahru, Batu Pahat dan Kluang.";0;0;3;4;in;1591048622564483073;1727883672421036501;dosm_johor;https://twitter.com/dosm_johor/status/1727883672421036501
Fri Nov 24 02:53:51 +0000 2023;1727883199500656873;"Baca artikel penuh: Bilangan perkahwinan menurun, perceraian meningkat https://t.co/QyzCm7qXql";0;1;1;0;in;331383958;1727871506347401301;SinarOnline;https://twitter.com/SinarOnline/status/1727883199500656873
Fri Nov 24 02:39:57 +0000 2023;1727879698104082558;"tanyarl tw // divorce , cerai , perceraian https://t.co/1dqGKuEa8F";0;4;0;2;in;1371650588;1727879698104082558;tanyarlfes;https://twitter.com/tanyarlfes/status/1727879698104082558
Fri Nov 24 02:37:46 +0000 2023;1727879150785179842;""Apabila meneliti laporan terbabit, terdapat beberapa faktor yang menjadi punca utama peningkatan trend perceraian saban tahun seperti masalah kewangan."  https://t.co/1yuag9D3wL";0;0;0;1;in;1668835744591527936;1727879150785179842;AnharCurry30;https://twitter.com/AnharCurry30/status/1727879150785179842
Fri Nov 24 02:32:04 +0000 2023;1727877714936512644;"Gagal Mediasi, Lulu Tobing dan Bani Maulana Sepakat Bercerai: Sidang perceraian Lulu Tobing dan Bani Maulana di Pengadilan Agama Jakarta Pusat. https://t.co/ERuCGtZ3Te";0;0;0;0;in;184706308;1727877714936512644;FIMELAdotcom;https://twitter.com/FIMELAdotcom/status/1727877714936512644
Fri Nov 24 02:07:47 +0000 2023;1727871605194584142;"Baca artikel penuh: Masalah kewangan faktor utama perceraian https://t.co/vxc7w15H6b";0;1;1;3;in;331383958;1727871506347401301;SinarOnline;https://twitter.com/SinarOnline/status/1727871605194584142
Fri Nov 24 02:07:24 +0000 2023;1727871506347401301;"Masalah kewangan faktor utama perceraian  SHAH ALAM - Masalah kewangan merupakan faktor utama yang mendorong kepada kes-kes perceraian yang berlaku di negara ini.  #SinarHarian #thread #perceraian #shahalam https://t.co/JyBCZ2kJ2o";3;4;23;48;in;331383958;1727871506347401301;SinarOnline;https://twitter.com/SinarOnline/status/1727871506347401301
Fri Nov 24 01:56:13 +0000 2023;1727868693676425281;"ㅤㅤ  Tara menjalani hari-harinya dengan berat, setelah melakukan perceraian dengan Hendrick. Bohong jika ia berkata baik-baik saja.  ㅤㅤ";0;1;0;0;in;889573633256898560;1727867606709973366;taranarsya;https://twitter.com/taranarsya/status/1727868693676425281
Fri Nov 24 01:37:45 +0000 2023;1727864046316376354;"“Talak (perceraian) adalah suatu yang halal yang paling dibenci Allah.” (HR. Abu Daud dan Ahmad)   Khilafah Adalah Perisai   .☝️☝️. #gsXzB";0;0;0;0;in;1367659583368355842;1727864046316376354;AbuAqsyam;https://twitter.com/AbuAqsyam/status/1727864046316376354
Fri Nov 24 01:33:56 +0000 2023;1727863086873481239;"??iyaa? at the same time?? engga??   jujur kdg pgn teriak, pgn blg 'cerai aja'??? kalo mmg harus biayain semua 'perceraian' yh ayo ak maju paling dpan, ketimbang hrs hidup di atap yg sama tp isinya cmn teriakan??   ak?? sanggup!! tp 3 ade gue tu gasanggup. kasian, berat.";0;0;0;0;in;1221038199536881664;1727863086873481239;trvlauuu;https://twitter.com/trvlauuu/status/1727863086873481239
Fri Nov 24 01:21:24 +0000 2023;1727859931070730657;"@bisik_keluarga Belom tentu. Makanya ada proses yg namanya perceraian.";0;0;0;0;in;2880830174;1719231993626743249;fanizuhri_;https://twitter.com/fanizuhri_/status/1727859931070730657
Fri Nov 24 00:59:41 +0000 2023;1727854465351623108;"Sidang perceraian kedua digelar Ammar Zoni tak datang, Majelis Hakim upayakan damai, minta Irish Bella untuk berpikir ulang - Lombok Insider https://t.co/hgI8galDGb";0;0;1;0;in;86211642;1727854465351623108;KasanMulyono;https://twitter.com/KasanMulyono/status/1727854465351623108
Fri Nov 24 00:59:16 +0000 2023;1727854361798402523;"Negara itu mempermudah pernikahan dan mempersulit perceraian.";0;1;0;1;in;4275787393;1727854361798402523;abdipreneur;https://twitter.com/abdipreneur/status/1727854361798402523
Fri Nov 24 00:44:08 +0000 2023;1727850552330256769;"@violent_orange @valiisaa @sosmedkeras 🤔 ia kah ? Tp di indonesia sekarang perceraian tinggi. Bahkan salah dikit cerai, perselingkuhan makin banyak ( gak laki gak perempuan).";0;0;0;0;in;1623170026571456512;1727691659071422551;abcde92xx;https://twitter.com/abcde92xx/status/1727850552330256769
Fri Nov 24 00:21:49 +0000 2023;1727844935255433597;"@OposisiLieur Hukum berfungsi sebagai instrumen dalam mengatur hubungan keluarga perkawinan dan perceraian #TegakkanHukum";0;0;0;0;in;1716330686649651200;1727831051282874661;AmangO34705;https://twitter.com/AmangO34705/status/1727844935255433597
Fri Nov 24 00:15:25 +0000 2023;1727843327901679791;"Masalah kewangan faktor utama perceraian  Ramai juga wanita minta cerai kerana penat urus rumah tangga, anak-anak.  #SinarHarian #penceraian #kewangan  https://t.co/vxc7w15H6b";0;0;0;2;in;331383958;1727843327901679791;SinarOnline;https://twitter.com/SinarOnline/status/1727843327901679791
Thu Nov 23 23:35:41 +0000 2023;1727833327493841185;"@Akbar67875158 @DivHumas_Polri @ListyoSigitP melaksanakan Pasal 8 Peraturan Pemerintah Nomor 10 Tahun 1983 Jo Peraturan Pemerintah Nomor 45 Tahun 1990 tentang Izin Perkawinan dan Perceraian bagi PNS . Karena perbuatan mereka membiarkan Kabag Pemerintahan Pemko Binjai tidak melaksanakan aturan yang wajib di laksanakan PNS";0;0;0;0;in;1364531709815918593;1727574664187465937;TiurWahyuni;https://twitter.com/TiurWahyuni/status/1727833327493841185
Thu Nov 23 21:53:17 +0000 2023;1727807558159831395;"@tanyarlfes Terlepas banyak yg menyayangkan perihal perceraian. Tapi jadi dia mungkin udah cape bgt. Suami pake narkoba sampe 2x masuk penjara, katanya ga ngulang eh diulang, ditambah bumbu perselingkuhan.  Ati mana yg ga kecewa";0;1;0;1;in;1614405188017876999;1727549859757269067;tarolove_;https://twitter.com/tarolove_/status/1727807558159831395
Thu Nov 23 21:36:23 +0000 2023;1727803305857065316;"Nama selebgram Oklin Fia terseret dalam kasus perceraian Irish Bella dan Ammar Zoni, gugat cerai diduga sakit hati - Lombok Insider https://t.co/dpHkjW2w0m";0;0;0;1;in;86211642;1727803305857065316;KasanMulyono;https://twitter.com/KasanMulyono/status/1727803305857065316
Thu Nov 23 21:30:10 +0000 2023;1727801740748271973;"@Syahara98 Satu hari itu sebenarnya Momen yang ingin di capai setiap orang dalam proses Pernikahan.  Bekalnya : Mempelajari Ilmu-ilmu Pranikah, Ataupun sesudah Menikah...  Karna kalau sudah memahaminya dapat mencegah angka perceraian...  Kebanyakan orang Menikah hanya sebatas saling suka.";0;0;0;0;in;1688412185721290752;1727484620223217930;NabSals23606;https://twitter.com/NabSals23606/status/1727801740748271973
Thu Nov 23 19:52:34 +0000 2023;1727777176739828067;"Masalah kahwin anak muda harini : gold digger , sekufu / tak sekufu , toxic feminism, narcissist patttern relationship, manipulative and drama queen all the time. Akhir kalam, seberapa bijak pilihan decision making dalam memilih pasangan, tak dapat lari dari berlaku perceraian 😂";0;1;0;1;in;1595122243553857538;1727777176739828067;abrahamovicle;https://twitter.com/abrahamovicle/status/1727777176739828067
